java.lang.Thread.run;java.util.concurrent.ThreadPoolExecutor$Worker.run;java.util.concurrent.ThreadPoolExecutor.runWorker;java.lang.UNIXProcess$4.run;java.lang.UNIXProcess.access$500;java.lang.UNIXProcess.waitForProcessExit,RUNNABLE
java.lang.Thread.run;sun.awt.X11.XToolkit.run;sun.awt.X11.XToolkit.run;sun.awt.X11.XToolkit.waitForEvents,RUNNABLE
java.lang.Thread.run;io.netty.util.concurrent.SingleThreadEventExecutor$5.run;io.netty.channel.nio.NioEventLoop.run;io.netty.channel.nio.NioEventLoop.select;sun.nio.ch.SelectorImpl.select;sun.nio.ch.SelectorImpl.lockAndDoSelect;sun.nio.ch.EPollSelectorImpl.doSelect;sun.nio.ch.EPollArrayWrapper.poll;sun.nio.ch.EPollArrayWrapper.epollWait,RUNNABLE
org.jetbrains.ide.PooledThreadExecutor$1$1.run;java.lang.Thread.run;java.util.concurrent.ThreadPoolExecutor$Worker.run;java.util.concurrent.ThreadPoolExecutor.runWorker;java.util.concurrent.FutureTask.run;java.util.concurrent.Executors$RunnableAdapter.call;com.intellij.openapi.application.impl.ApplicationImpl$8.run;com.intellij.util.io.BaseDataReader$1.run;com.intellij.util.io.BaseDataReader.doRun;com.intellij.util.io.BaseOutputReader.readAvailable;com.intellij.util.io.BaseOutputReader.readAvailableBlocking;java.io.Reader.read;java.io.InputStreamReader.read;sun.nio.cs.StreamDecoder.read;sun.nio.cs.StreamDecoder.implRead;sun.nio.cs.StreamDecoder.readBytes;java.io.BufferedInputStream.read;java.io.BufferedInputStream.read1;java.io.FileInputStream.read;java.io.FileInputStream.readBytes,RUNNABLE
org.jetbrains.ide.PooledThreadExecutor$1$1.run;java.lang.Thread.run;java.util.concurrent.ThreadPoolExecutor$Worker.run;java.util.concurrent.ThreadPoolExecutor.runWorker;java.util.concurrent.FutureTask.run;java.util.concurrent.Executors$RunnableAdapter.call;com.intellij.openapi.application.impl.ApplicationImpl$8.run;com.intellij.util.io.BaseDataReader$1.run;com.intellij.util.io.BaseDataReader.doRun;com.intellij.util.io.BaseOutputReader.readAvailable;com.intellij.util.io.BaseOutputReader.readAvailableBlocking;java.io.Reader.read;java.io.InputStreamReader.read;sun.nio.cs.StreamDecoder.read;sun.nio.cs.StreamDecoder.implRead;sun.nio.cs.StreamDecoder.readBytes;java.io.BufferedInputStream.read;java.io.BufferedInputStream.read1;java.io.FileInputStream.read;java.io.FileInputStream.readBytes,RUNNABLE
java.lang.Thread.run;io.netty.util.concurrent.SingleThreadEventExecutor$5.run;io.netty.channel.nio.NioEventLoop.run;io.netty.channel.nio.NioEventLoop.select;sun.nio.ch.SelectorImpl.select;sun.nio.ch.SelectorImpl.lockAndDoSelect;sun.nio.ch.EPollSelectorImpl.doSelect;sun.nio.ch.EPollArrayWrapper.poll;sun.nio.ch.EPollArrayWrapper.epollWait,RUNNABLE
java.lang.Thread.run;java.util.concurrent.ThreadPoolExecutor$Worker.run;java.util.concurrent.ThreadPoolExecutor.runWorker;java.lang.UNIXProcess$4.run;java.lang.UNIXProcess.access$500;java.lang.UNIXProcess.waitForProcessExit,RUNNABLE
java.lang.Thread.run;sun.awt.X11.XToolkit.run;sun.awt.X11.XToolkit.run;sun.awt.X11.XToolkit.waitForEvents,RUNNABLE
java.lang.Thread.run;io.netty.util.concurrent.SingleThreadEventExecutor$5.run;io.netty.channel.nio.NioEventLoop.run;io.netty.channel.nio.NioEventLoop.select;sun.nio.ch.SelectorImpl.select;sun.nio.ch.SelectorImpl.lockAndDoSelect;sun.nio.ch.EPollSelectorImpl.doSelect;sun.nio.ch.EPollArrayWrapper.poll;sun.nio.ch.EPollArrayWrapper.epollWait,RUNNABLE
org.jetbrains.ide.PooledThreadExecutor$1$1.run;java.lang.Thread.run;java.util.concurrent.ThreadPoolExecutor$Worker.run;java.util.concurrent.ThreadPoolExecutor.runWorker;java.util.concurrent.FutureTask.run;java.util.concurrent.Executors$RunnableAdapter.call;com.intellij.openapi.application.impl.ApplicationImpl$8.run;com.intellij.util.io.BaseDataReader$1.run;com.intellij.util.io.BaseDataReader.doRun;com.intellij.util.io.BaseOutputReader.readAvailable;com.intellij.util.io.BaseOutputReader.readAvailableBlocking;java.io.Reader.read;java.io.InputStreamReader.read;sun.nio.cs.StreamDecoder.read;sun.nio.cs.StreamDecoder.implRead;sun.nio.cs.StreamDecoder.readBytes;java.io.BufferedInputStream.read;java.io.BufferedInputStream.read1;java.io.FileInputStream.read;java.io.FileInputStream.readBytes,RUNNABLE
org.jetbrains.ide.PooledThreadExecutor$1$1.run;java.lang.Thread.run;java.util.concurrent.ThreadPoolExecutor$Worker.run;java.util.concurrent.ThreadPoolExecutor.runWorker;java.util.concurrent.FutureTask.run;java.util.concurrent.Executors$RunnableAdapter.call;com.intellij.openapi.application.impl.ApplicationImpl$8.run;com.intellij.util.io.BaseDataReader$1.run;com.intellij.util.io.BaseDataReader.doRun;com.intellij.util.io.BaseOutputReader.readAvailable;com.intellij.util.io.BaseOutputReader.readAvailableBlocking;java.io.Reader.read;java.io.InputStreamReader.read;sun.nio.cs.StreamDecoder.read;sun.nio.cs.StreamDecoder.implRead;sun.nio.cs.StreamDecoder.readBytes;java.io.BufferedInputStream.read;java.io.BufferedInputStream.read1;java.io.FileInputStream.read;java.io.FileInputStream.readBytes,RUNNABLE
java.lang.Thread.run;io.netty.util.concurrent.SingleThreadEventExecutor$5.run;io.netty.channel.nio.NioEventLoop.run;io.netty.channel.nio.NioEventLoop.select;sun.nio.ch.SelectorImpl.select;sun.nio.ch.SelectorImpl.lockAndDoSelect;sun.nio.ch.EPollSelectorImpl.doSelect;sun.nio.ch.EPollArrayWrapper.poll;sun.nio.ch.EPollArrayWrapper.epollWait,RUNNABLE
java.lang.Thread.run;java.util.concurrent.ThreadPoolExecutor$Worker.run;java.util.concurrent.ThreadPoolExecutor.runWorker;java.lang.UNIXProcess$4.run;java.lang.UNIXProcess.access$500;java.lang.UNIXProcess.waitForProcessExit,RUNNABLE
java.lang.Thread.run;sun.awt.X11.XToolkit.run;sun.awt.X11.XToolkit.run;sun.awt.X11.XToolkit.waitForEvents,RUNNABLE
java.lang.Thread.run;io.netty.util.concurrent.SingleThreadEventExecutor$5.run;io.netty.channel.nio.NioEventLoop.run;io.netty.channel.nio.NioEventLoop.select;sun.nio.ch.SelectorImpl.select;sun.nio.ch.SelectorImpl.lockAndDoSelect;sun.nio.ch.EPollSelectorImpl.doSelect;sun.nio.ch.EPollArrayWrapper.poll;sun.nio.ch.EPollArrayWrapper.epollWait,RUNNABLE
org.jetbrains.ide.PooledThreadExecutor$1$1.run;java.lang.Thread.run;java.util.concurrent.ThreadPoolExecutor$Worker.run;java.util.concurrent.ThreadPoolExecutor.runWorker;java.util.concurrent.FutureTask.run;java.util.concurrent.Executors$RunnableAdapter.call;com.intellij.openapi.application.impl.ApplicationImpl$8.run;com.intellij.util.io.BaseDataReader$1.run;com.intellij.util.io.BaseDataReader.doRun;com.intellij.util.io.BaseOutputReader.readAvailable;com.intellij.util.io.BaseOutputReader.readAvailableBlocking;java.io.Reader.read;java.io.InputStreamReader.read;sun.nio.cs.StreamDecoder.read;sun.nio.cs.StreamDecoder.implRead;sun.nio.cs.StreamDecoder.readBytes;java.io.BufferedInputStream.read;java.io.BufferedInputStream.read1;java.io.FileInputStream.read;java.io.FileInputStream.readBytes,RUNNABLE
org.jetbrains.ide.PooledThreadExecutor$1$1.run;java.lang.Thread.run;java.util.concurrent.ThreadPoolExecutor$Worker.run;java.util.concurrent.ThreadPoolExecutor.runWorker;java.util.concurrent.FutureTask.run;java.util.concurrent.Executors$RunnableAdapter.call;com.intellij.openapi.application.impl.ApplicationImpl$8.run;com.intellij.util.io.BaseDataReader$1.run;com.intellij.util.io.BaseDataReader.doRun;com.intellij.util.io.BaseOutputReader.readAvailable;com.intellij.util.io.BaseOutputReader.readAvailableBlocking;java.io.Reader.read;java.io.InputStreamReader.read;sun.nio.cs.StreamDecoder.read;sun.nio.cs.StreamDecoder.implRead;sun.nio.cs.StreamDecoder.readBytes;java.io.BufferedInputStream.read;java.io.BufferedInputStream.read1;java.io.FileInputStream.read;java.io.FileInputStream.readBytes,RUNNABLE
java.awt.EventDispatchThread.run;java.awt.EventDispatchThread.pumpEvents;java.awt.EventDispatchThread.pumpEvents;java.awt.EventDispatchThread.pumpEventsForHierarchy;java.awt.EventDispatchThread.pumpEventsForFilter;java.awt.EventDispatchThread.pumpOneEventForFilters;com.intellij.ide.IdeEventQueue.dispatchEvent;com.intellij.ide.IdeEventQueue._dispatchEvent;com.intellij.ide.IdeEventQueue.defaultDispatchEvent;java.awt.EventQueue.dispatchEvent;java.security.ProtectionDomain$1.doIntersectionPrivilege;java.security.AccessController.doPrivileged;java.awt.EventQueue$4.run;java.awt.EventQueue$4.run;java.security.ProtectionDomain$1.doIntersectionPrivilege;java.security.ProtectionDomain$1.doIntersectionPrivilege;java.security.AccessController.doPrivileged;java.awt.EventQueue$3.run;java.awt.EventQueue$3.run;java.awt.EventQueue.access$200;java.awt.EventQueue.dispatchEventImpl;java.awt.Component.dispatchEvent;java.awt.Window.dispatchEventImpl;java.awt.Container.dispatchEventImpl;java.awt.LightweightDispatcher.dispatchEvent;java.awt.LightweightDispatcher.processMouseEvent;java.awt.LightweightDispatcher.retargetMouseEvent;java.awt.Component.dispatchEvent;java.awt.Container.dispatchEventImpl;java.awt.Component.dispatchEventImpl;java.awt.Toolkit.notifyAWTEventListeners;java.awt.Toolkit$ToolkitEventMulticaster.eventDispatched;java.awt.Toolkit$ToolkitEventMulticaster.eventDispatched;java.awt.Toolkit$ToolkitEventMulticaster.eventDispatched;java.awt.Toolkit$ToolkitEventMulticaster.eventDispatched;java.awt.Toolkit$ToolkitEventMulticaster.eventDispatched;java.awt.Toolkit$ToolkitEventMulticaster.eventDispatched;java.awt.Toolkit$ToolkitEventMulticaster.eventDispatched;java.awt.Toolkit$ToolkitEventMulticaster.eventDispatched;java.awt.Toolkit$SelectiveAWTEventListener.eventDispatched;com.intellij.util.ui.ButtonlessScrollBarUI$6.eventDispatched,RUNNABLE
java.lang.Thread.run;io.netty.util.concurrent.SingleThreadEventExecutor$5.run;io.netty.channel.nio.NioEventLoop.run;io.netty.channel.nio.NioEventLoop.select;sun.nio.ch.SelectorImpl.select;sun.nio.ch.SelectorImpl.lockAndDoSelect;sun.nio.ch.EPollSelectorImpl.doSelect;sun.nio.ch.EPollArrayWrapper.poll;sun.nio.ch.EPollArrayWrapper.epollWait,RUNNABLE
java.lang.Thread.run;java.util.concurrent.ThreadPoolExecutor$Worker.run;java.util.concurrent.ThreadPoolExecutor.runWorker;java.lang.UNIXProcess$4.run;java.lang.UNIXProcess.access$500;java.lang.UNIXProcess.waitForProcessExit,RUNNABLE
java.lang.Thread.run;sun.awt.X11.XToolkit.run;sun.awt.X11.XToolkit.run;sun.awt.X11.XToolkit.waitForEvents,RUNNABLE
java.lang.Thread.run;io.netty.util.concurrent.SingleThreadEventExecutor$5.run;io.netty.channel.nio.NioEventLoop.run;io.netty.channel.nio.NioEventLoop.select;sun.nio.ch.SelectorImpl.select;sun.nio.ch.SelectorImpl.lockAndDoSelect;sun.nio.ch.EPollSelectorImpl.doSelect;sun.nio.ch.EPollArrayWrapper.poll;sun.nio.ch.EPollArrayWrapper.epollWait,RUNNABLE
org.jetbrains.ide.PooledThreadExecutor$1$1.run;java.lang.Thread.run;java.util.concurrent.ThreadPoolExecutor$Worker.run;java.util.concurrent.ThreadPoolExecutor.runWorker;java.util.concurrent.FutureTask.run;java.util.concurrent.Executors$RunnableAdapter.call;com.intellij.openapi.application.impl.ApplicationImpl$8.run;com.intellij.util.io.BaseDataReader$1.run;com.intellij.util.io.BaseDataReader.doRun;com.intellij.util.io.BaseOutputReader.readAvailable;com.intellij.util.io.BaseOutputReader.readAvailableBlocking;java.io.Reader.read;java.io.InputStreamReader.read;sun.nio.cs.StreamDecoder.read;sun.nio.cs.StreamDecoder.implRead;sun.nio.cs.StreamDecoder.readBytes;java.io.BufferedInputStream.read;java.io.BufferedInputStream.read1;java.io.FileInputStream.read;java.io.FileInputStream.readBytes,RUNNABLE
org.jetbrains.ide.PooledThreadExecutor$1$1.run;java.lang.Thread.run;java.util.concurrent.ThreadPoolExecutor$Worker.run;java.util.concurrent.ThreadPoolExecutor.runWorker;java.util.concurrent.FutureTask.run;java.util.concurrent.Executors$RunnableAdapter.call;com.intellij.openapi.application.impl.ApplicationImpl$8.run;com.intellij.util.io.BaseDataReader$1.run;com.intellij.util.io.BaseDataReader.doRun;com.intellij.util.io.BaseOutputReader.readAvailable;com.intellij.util.io.BaseOutputReader.readAvailableBlocking;java.io.Reader.read;java.io.InputStreamReader.read;sun.nio.cs.StreamDecoder.read;sun.nio.cs.StreamDecoder.implRead;sun.nio.cs.StreamDecoder.readBytes;java.io.BufferedInputStream.read;java.io.BufferedInputStream.read1;java.io.FileInputStream.read;java.io.FileInputStream.readBytes,RUNNABLE
java.awt.EventDispatchThread.run;java.awt.EventDispatchThread.pumpEvents;java.awt.EventDispatchThread.pumpEvents;java.awt.EventDispatchThread.pumpEventsForHierarchy;java.awt.EventDispatchThread.pumpEventsForFilter;java.awt.EventDispatchThread.pumpOneEventForFilters;com.intellij.ide.IdeEventQueue.dispatchEvent;com.intellij.ide.IdeEventQueue._dispatchEvent;com.intellij.ide.IdeEventQueue.defaultDispatchEvent;java.awt.EventQueue.dispatchEvent;java.security.ProtectionDomain$1.doIntersectionPrivilege;java.security.AccessController.doPrivileged;java.awt.EventQueue$3.run;java.awt.EventQueue$3.run;java.awt.EventQueue.access$200;java.awt.EventQueue.dispatchEventImpl;java.awt.event.InvocationEvent.dispatch;javax.swing.RepaintManager$ProcessingRunnable.run;javax.swing.RepaintManager.access$1100;javax.swing.RepaintManager.prePaintDirtyRegions;javax.swing.RepaintManager.paintDirtyRegions;javax.swing.RepaintManager.paintDirtyRegions;java.security.ProtectionDomain$1.doIntersectionPrivilege;java.security.AccessController.doPrivileged;javax.swing.RepaintManager$3.run;javax.swing.RepaintManager$3.run;javax.swing.JComponent.paintImmediately;javax.swing.JComponent._paintImmediately;javax.swing.RepaintManager.paint;javax.swing.RepaintManager$PaintManager.paint;javax.swing.RepaintManager$PaintManager.paintDoubleBuffered;javax.swing.JComponent.paintToOffscreen;javax.swing.JComponent.paint;javax.swing.JComponent.paintChildren;javax.swing.JComponent.paint;javax.swing.JComponent.paintChildren;javax.swing.JComponent.paint;javax.swing.JComponent.paintChildren;javax.swing.JComponent.paint;javax.swing.JComponent.paintChildren;javax.swing.JComponent.paint;javax.swing.JComponent.paintChildren;javax.swing.JComponent.paint;javax.swing.JComponent.paintChildren;javax.swing.JComponent.paint;javax.swing.JComponent.paintChildren;javax.swing.JComponent.paint;javax.swing.JComponent.paintChildren;javax.swing.JComponent.paint;javax.swing.JComponent.paintChildren;javax.swing.JComponent.paint;javax.swing.JComponent.paintChildren;javax.swing.JComponent.paint;javax.swing.JComponent.paintChildren;com.intellij.ui.components.JBViewport.paint;javax.swing.JViewport.paint;javax.swing.JComponent.paint;javax.swing.JComponent.paintChildren;com.intellij.ui.treeStructure.Tree.paint;javax.swing.JComponent.paint;com.intellij.ui.treeStructure.Tree.paintComponent;javax.swing.JComponent.paintComponent;javax.swing.plaf.synth.SynthTreeUI.update;javax.swing.plaf.synth.SynthTreeUI.paint;javax.swing.plaf.synth.SynthTreeUI.paintRow;com.sun.java.swing.plaf.gtk.GTKPainter.paintTreeCellBackground;com.sun.java.swing.plaf.gtk.GTKEngine.paintCachedImage;sun.java2d.SunGraphics2D.drawImage;sun.java2d.SunGraphics2D.drawImage;sun.java2d.pipe.DrawImage.copyImage;sun.java2d.pipe.DrawImage.copyImage;sun.java2d.pipe.DrawImage.renderImageCopy;sun.java2d.SurfaceData.getSourceSurfaceData;java.awt.Image.getAccelerationPriority,RUNNABLE
java.lang.Thread.run;io.netty.util.concurrent.SingleThreadEventExecutor$5.run;io.netty.channel.nio.NioEventLoop.run;io.netty.channel.nio.NioEventLoop.select;sun.nio.ch.SelectorImpl.select;sun.nio.ch.SelectorImpl.lockAndDoSelect;sun.nio.ch.EPollSelectorImpl.doSelect;sun.nio.ch.EPollArrayWrapper.poll;sun.nio.ch.EPollArrayWrapper.epollWait,RUNNABLE
java.lang.Thread.run;java.util.concurrent.ThreadPoolExecutor$Worker.run;java.util.concurrent.ThreadPoolExecutor.runWorker;java.lang.UNIXProcess$4.run;java.lang.UNIXProcess.access$500;java.lang.UNIXProcess.waitForProcessExit,RUNNABLE
java.lang.Thread.run;sun.awt.X11.XToolkit.run;sun.awt.X11.XToolkit.run;sun.awt.X11.XToolkit.waitForEvents,RUNNABLE
java.lang.Thread.run;io.netty.util.concurrent.SingleThreadEventExecutor$5.run;io.netty.channel.nio.NioEventLoop.run;io.netty.channel.nio.NioEventLoop.select;sun.nio.ch.SelectorImpl.select;sun.nio.ch.SelectorImpl.lockAndDoSelect;sun.nio.ch.EPollSelectorImpl.doSelect;sun.nio.ch.EPollArrayWrapper.poll;sun.nio.ch.EPollArrayWrapper.epollWait,RUNNABLE
org.jetbrains.ide.PooledThreadExecutor$1$1.run;java.lang.Thread.run;java.util.concurrent.ThreadPoolExecutor$Worker.run;java.util.concurrent.ThreadPoolExecutor.runWorker;java.util.concurrent.FutureTask.run;java.util.concurrent.Executors$RunnableAdapter.call;com.intellij.openapi.application.impl.ApplicationImpl$8.run;com.intellij.util.io.BaseDataReader$1.run;com.intellij.util.io.BaseDataReader.doRun;com.intellij.util.io.BaseOutputReader.readAvailable;com.intellij.util.io.BaseOutputReader.readAvailableBlocking;java.io.Reader.read;java.io.InputStreamReader.read;sun.nio.cs.StreamDecoder.read;sun.nio.cs.StreamDecoder.implRead;sun.nio.cs.StreamDecoder.readBytes;java.io.BufferedInputStream.read;java.io.BufferedInputStream.read1;java.io.FileInputStream.read;java.io.FileInputStream.readBytes,RUNNABLE
org.jetbrains.ide.PooledThreadExecutor$1$1.run;java.lang.Thread.run;java.util.concurrent.ThreadPoolExecutor$Worker.run;java.util.concurrent.ThreadPoolExecutor.runWorker;java.util.concurrent.FutureTask.run;java.util.concurrent.Executors$RunnableAdapter.call;com.intellij.openapi.application.impl.ApplicationImpl$8.run;com.intellij.util.io.BaseDataReader$1.run;com.intellij.util.io.BaseDataReader.doRun;com.intellij.util.io.BaseOutputReader.readAvailable;com.intellij.util.io.BaseOutputReader.readAvailableBlocking;java.io.Reader.read;java.io.InputStreamReader.read;sun.nio.cs.StreamDecoder.read;sun.nio.cs.StreamDecoder.implRead;sun.nio.cs.StreamDecoder.readBytes;java.io.BufferedInputStream.read;java.io.BufferedInputStream.read1;java.io.FileInputStream.read;java.io.FileInputStream.readBytes,RUNNABLE
